timestep,demand_BBEL_FIN,demand_BEEL_FIN,BESOLPV_P,BBSOLPV_P,BBWIND_P,BEWIND_P,BBRORHYD_P
4656,1422.639175062280,1234.041266536810,0,0,0.064,0.0466,0.45
4657,1387.550882832420,1203.604595494020,0,0,0.0647,0.053,0.45
4658,1387.898291666380,1203.905948672660,0,0,0.0622,0.0624,0.45
4659,1408.221708452980,1221.535109623190,0.0117,0.0117,0.0469,0.0597,0.45
4660,1492.989463938990,1295.065285211710,0.0643,0.0629,0.0122,0.0189,0.45
4661,1733.222672621670,1503.451008242280,0.1308,0.1275,0.0034,0.0094,0.45
4662,1943.057608332920,1685.468328141720,0.1914,0.2068,0.0001,0.0001,0.45
4663,2010.454922120990,1743.930844798180,0.2615,0.3092,0,0,0.45
4664,2048.148780605550,1776.627664680780,0.2985,0.3717,0,0,0.45
4665,2102.691967537110,1823.940113727480,0.2394,0.3479,0.0001,0,0.45
4666,2191.281220196670,1900.785174281060,0.2118,0.3104,0.0006,0,0.45
4667,2202.919416134300,1910.880505765550,0.2249,0.2975,0.0017,0.0001,0.45
4668,2113.287936972860,1833.131385676040,0.2183,0.2719,0.003,0.0009,0.45
4669,2029.736112405710,1760.655946212770,0.1799,0.2586,0.0032,0.0016,0.45
4670,1985.094077241980,1721.932062757350,0.1909,0.2367,0.0029,0.0019,0.45
4671,2035.120949332090,1765.326920481720,0.1447,0.1796,0.0035,0.0041,0.45
4672,1943.752426000860,1686.071034499020,0.1111,0.1362,0.0074,0.0111,0.45
4673,1982.141102153320,1719.370560738890,0.064,0.0621,0.0092,0.012,0.45
4674,1985.094077241980,1721.932062757350,0.0033,0.0064,0.0123,0.0013,0.45
4675,1845.262021573470,1600.637408354160,0,0,0.0366,0.0246,0.45
4676,1758.930926334630,1525.751143461750,0,0,0.0672,0.0619,0.45
4677,1682.153574029700,1459.152090981990,0,0,0.0692,0.0623,0.45
4678,1553.612305464850,1347.651414884640,0,0,0.0699,0.0434,0.45
4679,1448.347428775250,1256.341401756280,0,0,0.0819,0.1013,0.45
4680,1380.602706153240,1197.577531921190,0,0,0.0951,0.0809,0.45
4681,1339.087350495130,1161.565827073540,0,0,0.1017,0.0839,0.45
4682,1348.814797845990,1170.003716075500,0,0,0.1294,0.16,0.45
4683,1390.156449087110,1205.864744333830,0.0021,0.0019,0.1581,0.1903,0.45
4684,1487.430922595650,1290.243634353440,0.0195,0.0218,0.1648,0.1649,0.45
4685,1723.321520853840,1494.862442651000,0.0389,0.0481,0.2226,0.2559,0.45
4686,1922.039373878410,1667.236460833920,0.0703,0.0848,0.2654,0.3077,0.45
4687,2002.985632190860,1737.451751457380,0.0839,0.1082,0.3328,0.3873,0.45
4688,2107.903100046500,1828.460411407100,0.1387,0.1528,0.4308,0.5267,0.45
4689,2146.639185032930,1862.061290825620,0.1608,0.1789,0.4991,0.6088,0.45
4690,2167.136306236520,1879.841128365480,0.1639,0.1955,0.5199,0.6077,0.45
4691,2166.962601819540,1879.690451776160,0.1897,0.2079,0.5115,0.5628,0.45
4692,2105.818647042750,1826.652292335260,0.1874,0.1971,0.4859,0.5221,0.45
4693,2095.396382023970,1817.611696976010,0.1477,0.1626,0.4372,0.4883,0.45
4694,2091.053771599480,1813.844782242990,0.1173,0.1329,0.3703,0.4364,0.45
4695,1991.694845087200,1727.657773151530,0.0883,0.1004,0.3147,0.3844,0.45
4696,1971.024019466630,1709.727259022360,0.0454,0.0534,0.2673,0.3311,0.45
4697,1985.441486075930,1722.233415935980,0.0175,0.0227,0.2512,0.3071,0.45
4698,1981.446284485400,1718.767854381610,0.0024,0.0036,0.2748,0.3477,0.45
4699,1865.238029526100,1617.965216126040,0,0,0.3286,0.4174,0.45
4700,1798.709237822940,1560.256082416200,0,0,0.3589,0.4478,0.45
4701,1686.148775620220,1462.617652536370,0,0,0.3756,0.4933,0.45
4702,1541.452996276280,1337.104053632190,0,0,0.4135,0.4896,0.45
4703,1444.873340435660,1253.327869969860,0,0,0.4164,0.5053,0.45
4704,1374.870460392920,1192.605204473610,0,0,0.4079,0.5143,0.45
4705,1354.720748023290,1175.126720112400,0,0,0.3902,0.4913,0.45
4706,1356.457792193090,1176.633486005610,0,0,0.3923,0.4953,0.45
4707,1385.987543079610,1202.248506190130,0.0037,0.0035,0.3964,0.4877,0.45
4708,1495.595030193680,1297.325434051520,0.0286,0.0317,0.3908,0.4694,0.45
4709,1737.217874212200,1506.916569796660,0.0767,0.0835,0.4446,0.5751,0.45
4710,1936.109431653750,1679.441264568900,0.1275,0.1533,0.5184,0.6414,0.45
4711,2032.167974243430,1762.765418463260,0.1716,0.2144,0.5139,0.5896,0.45
4712,2035.294653749060,1765.477597071040,0.2525,0.2774,0.5098,0.5796,0.45
4713,2092.964520186260,1815.502224725520,0.3509,0.3781,0.5088,0.5874,0.45
4714,2190.586402528750,1900.182467923780,0.3993,0.4497,0.4947,0.5628,0.45
4715,2179.295615425070,1890.388489617930,0.4109,0.462,0.4819,0.5437,0.45
4716,2106.166055876700,1826.953645513890,0.3413,0.3944,0.4724,0.5527,0.45
4717,2011.149739788910,1744.533551155460,0.2547,0.3154,0.4617,0.5837,0.45
4718,1975.887743142060,1713.946203523350,0.1603,0.2043,0.4343,0.583,0.45
4719,1965.812886957240,1705.206961342740,0.1091,0.1463,0.3879,0.5116,0.45
4720,1942.015381831060,1684.564268605810,0.1147,0.1179,0.3331,0.4338,0.45
4721,1896.852233416380,1645.388355382420,0.0414,0.0499,0.2567,0.3414,0.45
4722,1863.153576522350,1616.157097054190,0.004,0.0077,0.2006,0.2149,0.45
4723,1821.811925281230,1580.296068795860,0,0,0.1885,0.1784,0.45
4724,1690.317681627720,1466.233890680060,0,0,0.1824,0.1686,0.45
4725,1573.240904583530,1364.677869477890,0,0,0.1545,0.153,0.45
4726,1470.060480897690,1275.175975421370,0,0,0.1188,0.1093,0.45
4727,1372.612302972180,1190.646408812440,0,0,0.1063,0.0946,0.45
4728,1303.825353848290,1130.978479441430,0,0,0.0978,0.0987,0.45
4729,1263.004815858100,1095.569480951060,0,0,0.0876,0.0857,0.45
4730,1267.868539533530,1099.788425452040,0,0,0.075,0.0654,0.45
4731,1274.469307378750,1105.514135846220,0.011,0.0123,0.0704,0.0561,0.45
4732,1228.958750130120,1066.036869444190,0.0659,0.073,0.0349,0.0239,0.45
4733,1288.018251903150,1117.266909813240,0.145,0.1612,0.0349,0.0253,0.45
4734,1429.934760575420,1240.369683288280,0.2424,0.2742,0.0562,0.0454,0.45
4735,1559.865664476100,1353.075772100190,0.3349,0.385,0.0608,0.062,0.45
4736,1639.074878618770,1421.784296830440,0.409,0.4748,0.0466,0.0446,0.45
4737,1732.354150536780,1502.697625295670,0.4599,0.5362,0.0324,0.025,0.45
4738,1785.160293298550,1548.503308449180,0.4841,0.5653,0.0252,0.014,0.45
4739,1719.500023680290,1491.547557685950,0.4827,0.5604,0.0219,0.0094,0.45
4740,1651.581596641300,1432.633011261540,0.4556,0.5329,0.0221,0.0109,0.45
4741,1620.835914835920,1405.963254951770,0.4043,0.476,0.0255,0.0169,0.45
4742,1622.746663422700,1407.620697434290,0.3182,0.3716,0.0299,0.0263,0.45
4743,1601.381020134210,1389.087476947850,0.2008,0.2479,0.0376,0.044,0.45
4744,1620.488506001960,1405.661901773130,0.1137,0.1503,0.0451,0.0656,0.45
4745,1667.388698586430,1446.344580889720,0.0485,0.0697,0.0456,0.0754,0.45
4746,1626.220751762280,1410.634229220710,0.0102,0.0137,0.0458,0.0657,0.45
4747,1547.880059704520,1342.679087437060,0,0,0.0554,0.0579,0.45
4748,1497.505778780460,1298.982876534050,0,0,0.0596,0.0489,0.45
4749,1464.675643971330,1270.505001152430,0,0,0.0584,0.0421,0.45
4750,1369.311919049570,1187.783553615340,0,0,0.059,0.0456,0.45
4751,1272.384854375000,1103.706016774370,0,0,0.0641,0.051,0.45
4752,1196.997137405890,1038.312377009180,0,0,0.0693,0.0584,0.45
4753,1181.190035460750,1024.600807380990,0,0,0.0796,0.0724,0.45
4754,1178.237060372100,1022.039305362540,0,0,0.0811,0.0857,0.45
4755,1165.904046766550,1011.341267520770,0.0067,0.007,0.0645,0.0713,0.45
4756,1157.392530334560,1003.958114644050,0.0624,0.0587,0.0274,0.0251,0.45
4757,1182.753375213560,1025.956896684880,0.1452,0.142,0.0153,0.0091,0.45
4758,1296.356063918170,1124.499386100640,0.2386,0.2395,0.0086,0.001,0.45
4759,1402.489462692660,1216.562782175600,0.3148,0.3266,0.0065,0.0001,0.45
4760,1491.252419769200,1293.558519318500,0.2905,0.3455,0.0129,0.0024,0.45
4761,1606.071039392660,1393.155744859510,0.2746,0.3498,0.0272,0.0204,0.45
4762,1725.927087108530,1497.122591490820,0.2141,0.3382,0.0465,0.0479,0.45
4763,1643.764897877220,1425.852564742110,0.2617,0.3338,0.0665,0.0626,0.45
4764,1587.832075609810,1377.334702980830,0.2738,0.3125,0.09,0.0803,0.45
4765,1553.264896630880,1347.350061706000,0.2425,0.273,0.1151,0.1071,0.45
4766,1496.984665529520,1298.530846766080,0.2165,0.2485,0.1321,0.1361,0.45
4767,1486.214991676790,1289.188898228200,0.1834,0.1976,0.1368,0.1499,0.45
4768,1536.936681434810,1333.186462309850,0.1197,0.1335,0.1302,0.1493,0.45
4769,1596.169887624830,1384.567179268230,0.0575,0.0673,0.1086,0.1344,0.45
4770,1621.009619252900,1406.113931541090,0.0087,0.0124,0.0982,0.1234,0.45
4771,1568.377180908100,1360.458924976900,0,0,0.098,0.1394,0.45
4772,1544.232266947940,1339.514879061320,0,0,0.0778,0.0959,0.45
4773,1541.105587442320,1336.802700453550,0,0,0.057,0.0523,0.45
4774,1445.741862520560,1254.081252916470,0,0,0.0421,0.0314,0.45
4775,1335.092148904610,1158.100265519160,0,0,0.031,0.0244,0.45
4776,1276.206351548550,1107.020901739430,0,0,0.0275,0.0183,0.45
4777,1246.502896245050,1081.255204965590,0,0,0.0345,0.015,0.45
4778,1268.215948367490,1100.089778630680,0,0,0.0517,0.0184,0.45
4779,1328.491381059380,1152.374555124970,0.005,0.006,0.0652,0.0329,0.45
4780,1409.958752622780,1223.041875516400,0.0435,0.0537,0.0501,0.04,0.45
4781,1690.838794878670,1466.685920448020,0.1041,0.1224,0.0869,0.1051,0.45
4782,1916.828241369020,1662.716163154290,0.1774,0.207,0.1242,0.1554,0.45
4783,1987.525939079700,1724.041535007840,0.2336,0.2908,0.157,0.1947,0.45
4784,2007.675651449320,1741.520019369030,0.3036,0.3687,0.1923,0.2351,0.45
4785,2086.884865591980,1810.228544099300,0.3527,0.4137,0.2175,0.2579,0.45
4786,2128.573925667070,1846.390925536270,0.3861,0.4238,0.2297,0.2641,0.45
4787,2142.470279025420,1858.445052681930,0.3129,0.3766,0.2328,0.26,0.45
4788,2094.875268773030,1817.159667208050,0.3186,0.3527,0.233,0.2464,0.45
4789,2026.956841734040,1758.245120783640,0.2619,0.3115,0.2257,0.2373,0.45
4790,2012.191966290780,1745.437610691370,0.1948,0.2519,0.2064,0.2161,0.45
4791,1983.704441906140,1720.726650042780,0.1642,0.1997,0.1789,0.1901,0.45
4792,1987.004825828750,1723.589505239880,0.1034,0.1271,0.1474,0.1643,0.45
4793,1970.850315049650,1709.576582433040,0.0516,0.0615,0.1016,0.1287,0.45
4794,1987.873347913650,1724.342888186480,0.0073,0.01,0.0662,0.0761,0.45
4795,1876.876225463730,1628.060547610530,0,0,0.0542,0.0591,0.45
4796,1785.333997715530,1548.653985038510,0,0,0.0459,0.0469,0.45
4797,1689.796568376780,1465.781860912090,0,0,0.0494,0.0487,0.45
4798,1555.349349634630,1349.158180777850,0,0,0.0658,0.0639,0.45
4799,1455.295605454440,1262.368465329110,0,0,0.0886,0.0826,0.45
4800,1394.325355094620,1209.480982477530,0,0,0.105,0.0993,0.45
4801,1342.040325583790,1164.127329091990,0,0,0.1103,0.1044,0.45
4802,1371.396372053330,1189.591672687190,0,0,0.1125,0.1199,0.45
4803,1423.855105981140,1235.096002662060,0.006,0.0074,0.0981,0.1077,0.45
4804,1498.200596448380,1299.585582891330,0.0528,0.0593,0.0539,0.0641,0.45
4805,1742.602711138560,1511.587544065600,0.1212,0.1381,0.0595,0.0767,0.45
4806,1952.958760100770,1694.056893733010,0.2207,0.2423,0.0755,0.093,0.45
4807,2056.139183786600,1783.558787789530,0.3154,0.3398,0.0872,0.109,0.45
4808,2077.504827075090,1802.092008275980,0.3496,0.4035,0.1037,0.1263,0.45
4809,2124.231315242570,1842.624010803250,0.3851,0.4581,0.1162,0.1357,0.45
4810,2131.353196338730,1848.801750965400,0.4149,0.4979,0.1233,0.1429,0.45
4811,2098.523061529610,1820.323875583790,0.435,0.5143,0.1263,0.1449,0.45
4812,2074.378147569450,1799.379829668210,0.4154,0.4871,0.1251,0.1406,0.45
4813,2067.429970890270,1793.352766095370,0.3746,0.4416,0.1151,0.13,0.45
4814,2058.571045624320,1785.668260040010,0.3101,0.3646,0.0975,0.109,0.45
4815,2011.149739788910,1744.533551155460,0.2058,0.2515,0.0771,0.0863,0.45
4816,1987.352234662700,1723.890858418510,0.1209,0.1477,0.0553,0.0594,0.45
4817,2004.896380777640,1739.109193939910,0.0568,0.0691,0.0361,0.0371,0.45
4818,2008.196764700250,1741.972049137000,0.0121,0.0147,0.0258,0.0267,0.45
4819,1853.426129171500,1607.719208052230,0,0,0.0232,0.0279,0.45
4820,1777.691003368430,1542.024215108390,0,0,0.0173,0.0239,0.45
4821,1718.110388344450,1490.342144971380,0,0,0.011,0.0159,0.45
4822,1580.710194513650,1371.156962818680,0,0,0.0059,0.0073,0.45
4823,1484.304243090010,1287.531455745670,0,0,0.0031,0.0016,0.45
4824,1412.390614460490,1225.151347766890,0,0,0.0021,0.0001,0.45
4825,1376.607504562710,1194.111970366810,0,0,0.0016,0,0.45
4826,1376.954913396670,1194.413323545460,0,0,0.001,0,0.45
4827,1415.343589549150,1227.712849785340,0.0058,0.007,0.0003,0,0.45
4828,1485.693878425850,1288.736868460240,0.0512,0.0593,0.0001,0,0.45
4829,1721.410772267060,1493.205000168480,0.1197,0.1372,0,0,0.45
4830,1939.757224410310,1682.605472944630,0.1995,0.2331,0,0,0.45
4831,2034.773540498120,1765.025567303080,0.2955,0.347,0,0,0.45
4832,2056.834001454520,1784.161494146810,0.3741,0.4366,0,0,0.45
4833,2146.465480615950,1861.910614236300,0.419,0.4938,0,0,0.45
4834,2217.684291577550,1923.688015857800,0.4399,0.5212,0,0,0.45
4835,2175.821527085490,1887.374957831510,0.4395,0.5206,0,0,0.45
4836,2132.221718423630,1849.555133912000,0.4146,0.4926,0.0001,0,0.45
4837,2089.143023012700,1812.187339760460,0.3765,0.4506,0.0006,0.0001,0.45
4838,2057.876227956390,1785.065553682730,0.3184,0.3808,0.0022,0.0011,0.45
4839,2011.149739788910,1744.533551155460,0.2385,0.2883,0.0061,0.006,0.45
4840,2014.971236962460,1747.848436120520,0.1504,0.182,0.0136,0.0136,0.45
4841,2021.745709224650,1753.724823104020,0.0717,0.0894,0.0322,0.03,0.45
4842,2020.356073888820,1752.519410389460,0.0155,0.019,0.0987,0.0941,0.45
4843,1886.603672814590,1636.498436612490,0,0,0.2039,0.2126,0.45
4844,1777.864707785400,1542.174891697710,0,0,0.2437,0.2457,0.45
4845,1724.363747355710,1495.766502186920,0,0,0.2342,0.2269,0.45
4846,1607.460674728490,1394.361157574070,0,0,0.2096,0.2079,0.45
4847,1502.890615706820,1303.653850802990,0,0,0.1913,0.1884,0.45
4848,1443.310000682850,1251.971780665980,0,0,0.1761,0.1811,0.45
4849,1406.484664283190,1220.028343729980,0,0,0.1612,0.1651,0.45
4850,1414.475067464250,1226.959466838740,0,0,0.1493,0.1384,0.45
4851,1459.117102627980,1265.683350294160,0.0033,0.0038,0.133,0.114,0.45
4852,1513.486585142570,1312.845122751550,0.0359,0.0425,0.0609,0.0473,0.45
4853,1743.818642057420,1512.642280190850,0.1049,0.1121,0.0186,0.0169,0.45
4854,1942.015381831060,1684.564268605810,0.1905,0.2115,0.0273,0.0391,0.45
4855,2026.262024066120,1757.642414426360,0.2478,0.2882,0.0543,0.0724,0.45
4856,2054.054730782850,1781.750668717680,0.3407,0.3688,0.0448,0.0596,0.45
4857,2101.997149869190,1823.337407370200,0.3918,0.4254,0.0244,0.029,0.45
4858,2200.140145462620,1908.469680336420,0.4098,0.4544,0.009,0.0076,0.45
4859,2157.061450051700,1871.101886184870,0.419,0.4552,0.0023,0.0001,0.45
4860,2129.963561002900,1847.596338250840,0.4041,0.4266,0.0008,0,0.45
4861,2119.715000401100,1838.706419480910,0.3525,0.3668,0.0009,0,0.45
4862,2041.026899509390,1770.449924518630,0.2785,0.2896,0.0026,0,0.45
4863,2012.713079541720,1745.889640459340,0.178,0.1954,0.0062,0,0.45
4864,1993.953002507940,1729.616568812700,0.098,0.1126,0.0123,0,0.45
4865,2004.027858692750,1738.355810993310,0.0487,0.0546,0.026,0.0003,0.45
4866,2004.375267526700,1738.657164171940,0.0097,0.0105,0.0581,0.0019,0.45
4867,1891.119987656060,1640.416027934830,0,0,0.0976,0.0064,0.45
4868,1808.610389590770,1568.844648007480,0,0,0.1041,0.0074,0.45
4869,1740.865666968770,1510.080778172390,0,0,0.0913,0.0054,0.45
4870,1602.075837802130,1389.690183305130,0,0,0.0835,0.0151,0.45
4871,1509.665087969030,1309.530237786500,0,0,0.091,0.058,0.45
4872,1417.949155803840,1229.972998625150,0,0,0.0958,0.109,0.45
4873,1390.330153504090,1206.015420923150,0,0,0.0907,0.1263,0.45
4874,1385.813838662630,1202.097829600810,0,0,0.0833,0.1134,0.45
4875,1441.051843262110,1250.012985004810,0.0059,0.0063,0.0673,0.0806,0.45
4876,1489.515375599400,1292.051753425290,0.0563,0.0613,0.0309,0.031,0.45
4877,1727.316722444370,1498.328004205380,0.1268,0.1425,0.0166,0.0217,0.45
4878,1930.203481476450,1674.318260532000,0.2056,0.2422,0.0394,0.0544,0.45
4879,2018.097916468090,1750.560614728280,0.2997,0.3485,0.0614,0.0924,0.45
4880,2078.547053576960,1802.996067811900,0.3807,0.4289,0.0689,0.095,0.45
4881,2099.217879197530,1820.926581941070,0.4154,0.4669,0.0588,0.0729,0.45
4882,2150.460682206480,1865.376175790680,0.4186,0.4676,0.0463,0.0549,0.45
4883,2122.841679906740,1841.418598088690,0.377,0.4392,0.0402,0.0507,0.45
4884,2100.607514533360,1822.131994655630,0.3178,0.4028,0.0361,0.046,0.45
4885,2072.293694565700,1797.571710596360,0.2828,0.3664,0.0318,0.0391,0.45
4886,2032.862791911340,1763.368124820550,0.2591,0.3079,0.0348,0.043,0.45
4887,1985.788894909890,1722.534769114630,0.1938,0.2286,0.0486,0.0603,0.45
4888,1978.493309396760,1716.206352363160,0.1238,0.1487,0.0681,0.077,0.45
4889,1964.423251621410,1704.001548628180,0.057,0.0707,0.0981,0.1011,0.45
4890,1952.785055683780,1693.906217143680,0.0104,0.0125,0.1745,0.1867,0.45
4891,1827.370466624570,1585.117719654120,0,0,0.2517,0.279,0.45
4892,1745.381981810240,1513.998369494730,0,0,0.2578,0.2816,0.45
4893,1658.877182154430,1438.961428013010,0,0,0.2268,0.2457,0.45
4894,1521.476988323630,1319.776245860310,0,0,0.1844,0.199,0.45
4895,1432.540326830120,1242.629832128090,0,0,0.1488,0.159,0.45
4896,1371.570076470310,1189.742349276510,0,0,0.1239,0.1257,0.45
4897,1340.129576997010,1162.469886609460,0,0,0.1093,0.1067,0.45
4898,1316.332071870820,1141.827193872520,0,0,0.1015,0.098,0.45
4899,1314.073914450080,1139.868398211350,0.0059,0.0063,0.0855,0.0741,0.45
4900,1282.807119393770,1112.746612133620,0.0588,0.0629,0.0334,0.0216,0.45
4901,1381.818637072100,1198.632268046440,0.1377,0.1478,0.0102,0.0073,0.45
4902,1529.814800338650,1327.008722147700,0.229,0.2487,0.0132,0.0111,0.45
4903,1639.074878618770,1421.784296830440,0.3149,0.3436,0.0205,0.0124,0.45
4904,1729.227471031140,1499.985446687910,0.3816,0.4169,0.0235,0.0111,0.45
4905,1787.071041885310,1550.160750931700,0.4191,0.456,0.0242,0.0123,0.45
4906,1814.168930934130,1573.666298865750,0.4058,0.4471,0.0257,0.0147,0.45
4907,1825.807126871760,1583.761630350240,0.3463,0.4011,0.0264,0.0164,0.45
4908,1752.677567323380,1520.326786246210,0.2697,0.3357,0.0259,0.0166,0.45
4909,1697.960675974830,1472.863660610180,0.2064,0.2807,0.0267,0.017,0.45
4910,1673.294648763730,1451.467584926630,0.16,0.2264,0.0313,0.0206,0.45
4911,1671.210195759980,1449.659465854780,0.1144,0.1626,0.0378,0.0264,0.45
4912,1668.952038339240,1447.700670193610,0.079,0.1038,0.0473,0.0339,0.45
4913,1652.797527560160,1433.687747386790,0.0417,0.0465,0.0642,0.043,0.45
4914,1621.878141337790,1406.867314487690,0.0077,0.007,0.0937,0.0636,0.45
4915,1541.279291859300,1336.953377042870,0,0,0.1159,0.092,0.45
4916,1503.064320123800,1303.804527392310,0,0,0.1074,0.093,0.45
4917,1480.135337082510,1283.915217601970,0,0,0.0927,0.083,0.45
4918,1392.935719758790,1208.275569762960,0,0,0.0782,0.068,0.45
4919,1309.210190774660,1135.649453710370,0,0,0.0641,0.054,0.45
4920,1237.470266562110,1073.420022320910,0,0,0.0515,0.043,0.45
4921,1197.344546239840,1038.613730187820,0,0,0.0411,0.0333,0.45
4922,1187.269690055030,1029.874488007220,0,0,0.0316,0.0237,0.45
4923,1182.753375213560,1025.956896684880,0.0018,0.002,0.023,0.016,0.45
4924,1165.556637932590,1011.039914342120,0.0311,0.0356,0.0071,0.0024,0.45
4925,1192.133413730460,1034.093432508200,0.0852,0.0962,0.0005,0,0.45
4926,1292.534566744620,1121.184501135580,0.1572,0.1759,0.0002,0,0.45
4927,1409.611343788820,1222.740522337750,0.2362,0.2636,0.0006,0.0017,0.45
4928,1476.313839908960,1280.600332636920,0.2988,0.3326,0.0015,0.0046,0.45
4929,1550.659330376190,1345.089912866190,0.3411,0.3805,0.0018,0.0057,0.45
4930,1640.985627205550,1423.441739312970,0.3599,0.4111,0.0018,0.0061,0.45
4931,1594.606547872020,1383.211089964330,0.3697,0.4221,0.002,0.0071,0.45
4932,1508.622861467150,1308.626178250570,0.4012,0.4268,0.0024,0.0079,0.45
4933,1508.101748216210,1308.174148482610,0.3803,0.4019,0.0028,0.0087,0.45
4934,1465.891574890190,1271.559737277670,0.31,0.3422,0.0034,0.009,0.45
4935,1499.590231784210,1300.790995605890,0.2265,0.2542,0.0044,0.0096,0.45
4936,1507.580634965270,1307.722118714650,0.1381,0.1556,0.0062,0.0111,0.45
4937,1562.123821896840,1355.034567761360,0.0583,0.0672,0.013,0.0181,0.45
4938,1569.766816243930,1361.664337691470,0.0094,0.0102,0.037,0.0473,0.45
4939,1520.434761821760,1318.872186324380,0,0,0.0668,0.0769,0.45
4940,1500.979867120050,1301.996408320460,0,0,0.0763,0.07,0.45
4941,1500.979867120050,1301.996408320460,0,0,0.0714,0.052,0.45
4942,1398.494261102130,1213.097220621230,0,0,0.0601,0.0354,0.45
4943,1334.918444487630,1157.949588929840,0,0,0.0468,0.0226,0.45
4944,1270.995219039160,1102.500604059810,0,0,0.034,0.0133,0.45
4945,1259.878136352470,1092.857302343280,0,0,0.023,0.0061,0.45
4946,1276.901169216470,1107.623608096710,0,0,0.0149,0.0013,0.45
4947,1329.186198727300,1152.977261482260,0.004,0.0042,0.0088,0,0.45
4948,1408.048004036010,1221.384433033870,0.0515,0.0566,0.0026,0,0.45
4949,1643.938602294190,1426.003241331430,0.1263,0.1386,0.0001,0,0.45
4950,1861.763941186520,1614.951684339630,0.2147,0.2397,0,0,0.45
4951,1967.897339961010,1707.015080414600,0.3015,0.3444,0,0,0.45
4952,2005.764902862550,1739.862576886520,0.3726,0.4286,0,0,0.45
4953,2050.406938026280,1778.586460341940,0.4204,0.4875,0,0,0.45
4954,2163.314809062970,1876.526243400420,0.4447,0.5174,0,0,0.45
4955,2191.281220196670,1900.785174281060,0.4415,0.5146,0,0,0.45
4956,2182.943408181650,1893.552697993660,0.4065,0.4678,0.0002,0,0.45
4957,2103.560489622000,1824.693496674080,0.3314,0.3956,0.0008,0,0.45
